vehicle_id;origin_edge_id;origin_taz_id;destination_edge_id;destination_taz_id;origin_starting_time
9121;28572356;99;8917166#14;96;2021-06-25 20:25:25
9122;8922863;877;-255178103#3;878;2021-06-25 20:25:26
9123;-224200971#1;843;254297750#4;842;2021-06-25 20:25:26
9124;106046467#0;407;133743897#11;408;2021-06-25 20:25:26
9125;1215827892;588;133781775#0;587;2021-06-25 20:25:26
9126;566870809#2;240;681971904;242;2021-06-25 20:25:26
9127;26786641#0;655;255330047#0;657;2021-06-25 20:25:26
9128;255351735;109;1216148096#1;106;2021-06-25 20:25:26
9129;225516703#0;340;25372932#4;341;2021-06-25 20:25:26
9130;26378114#1;108;-8917166#4;105;2021-06-25 20:25:27
9131;255351742#2;927;396957209#0;929;2021-06-25 20:25:27
9132;-514577069#2;124;89802429#0;121;2021-06-25 20:25:27
9133;-224200971#1;843;254297750#4;842;2021-06-25 20:25:27
9134;255351742#2;927;255351721#0;924;2021-06-25 20:25:27
9135;712555564;877;-E10;877;2021-06-25 20:25:27
9136;-682768769;492;994904760;491;2021-06-25 20:25:27
9137;514442926;205;-514479287;205;2021-06-25 20:25:27
9138;422638702;236;-422638702;236;2021-06-25 20:25:28
9139;255351742#2;927;620728098;929;2021-06-25 20:25:28
9140;681928619;286;396962028;287;2021-06-25 20:25:28
9141;143666212#0;853;-34128471#2;852;2021-06-25 20:25:28
9142;681928619;286;396959901;285;2021-06-25 20:25:28
9143;477214641#3;770;425516617#5;771;2021-06-25 20:25:28
9144;-212214144#3;339;224384016#0;342;2021-06-25 20:25:28
9145;26786641#0;927;-681499273#1;927;2021-06-25 20:25:28
9146;-682768769;492;255170248#3;492;2021-06-25 20:25:28
9147;-228186482#1;773;-717728150#0;770;2021-06-25 20:25:28
9148;-147496081#3;42;247329530;45;2021-06-25 20:25:28
9149;-706542863#0;592;110365012#3;592;2021-06-25 20:25:28
9150;255178136#1;2;789153220;3;2021-06-25 20:25:29
9151;30454437;928;396952203#0;927;2021-06-25 20:25:29
9152;255351742#2;927;396957209#0;929;2021-06-25 20:25:29
9153;255351735;109;1216148105#2;112;2021-06-25 20:25:30
9154;222603227;579;8918406#0;578;2021-06-25 20:25:30
9155;26786641#0;927;681496209;929;2021-06-25 20:25:30
9156;28952785#0;77;48056049#1;79;2021-06-25 20:25:30
9157;-133856226#3;582;-133856228#5;582;2021-06-25 20:25:30
9158;E32;927;396957211#0;929;2021-06-25 20:25:30
9159;222603227;579;225806038#2;582;2021-06-25 20:25:31
9160;1215827892;588;766805266;591;2021-06-25 20:25:31
9161;-283523313#0;521;48570006#1;519;2021-06-25 20:25:31
9162;-286003784;687;88572932#0;684;2021-06-25 20:25:32
9163;-681660476;729;-254759978#0;729;2021-06-25 20:25:32
9164;87235200;583;-107288564;583;2021-06-25 20:25:32
9165;255351742#2;927;681499272;927;2021-06-25 20:25:32
9166;566870809#2;240;120257664#0;237;2021-06-25 20:25:32
9167;255351742#2;927;396960685#0;929;2021-06-25 20:25:32
9168;-681758074;889;440850324;888;2021-06-25 20:25:32
9169;86331218;306;-1158606267#2;307;2021-06-25 20:25:32
9170;255351742#2;927;52432938#0;924;2021-06-25 20:25:32
9171;225847527#0;836;-397130970#1;835;2021-06-25 20:25:34
9172;E32;927;215527389;927;2021-06-25 20:25:34
9173;35800045;107;-397040128;109;2021-06-25 20:25:34
9174;E32;927;255351721#0;924;2021-06-25 20:25:34
9175;-706551790;247;-112408723#10;246;2021-06-25 20:25:34
9176;8918969#0;535;8918643;536;2021-06-25 20:25:36
9177;396959351#0;298;397170089#0;299;2021-06-25 20:25:36
9178;255351735;109;-8915865;109;2021-06-25 20:25:36
9179;396952205#0;927;530592671#0;929;2021-06-25 20:25:36
9180;1215827892;588;546029200#0;587;2021-06-25 20:25:36
9181;397264555#0;522;397264558#0;522;2021-06-25 20:25:36
9182;620728080#0;927;32396142;929;2021-06-25 20:25:37
9183;8916841;167;148899306#0;167;2021-06-25 20:25:37
9184;E32;655;-987141689#2;657;2021-06-25 20:25:37
9185;286188744#0;496;155965636;495;2021-06-25 20:25:37
9186;255178103#0;37;-255178130#0;37;2021-06-25 20:25:37
9187;256400244#0;942;E14;941;2021-06-25 20:25:37
9188;-27167713;240;-120257665;237;2021-06-25 20:25:38
9189;-437560094#1;129;254758130#0;130;2021-06-25 20:25:38
9190;86331224#0;297;91517994#3;295;2021-06-25 20:25:38
9191;513694377;3;-417958443#1;3;2021-06-25 20:25:39
9192;-202317711#2;774;120256349#0;776;2021-06-25 20:25:39
9193;E32;655;24335286#1;658;2021-06-25 20:25:39
9194;8918969#0;535;-419657507#0;538;2021-06-25 20:25:39
9195;396952203#0;927;620728080#0;927;2021-06-25 20:25:39
9196;396952203#0;927;32396142;929;2021-06-25 20:25:39
9197;E32;655;396949646#0;657;2021-06-25 20:25:39
9198;8918969#0;535;-24547826#0;538;2021-06-25 20:25:40
9199;91517994#2;295;396959338;297;2021-06-25 20:25:40
9200;91182060;801;254971055#0;804;2021-06-25 20:25:40
9201;-286674602#1;191;-619979125;192;2021-06-25 20:25:40
9202;1032609656;579;225806038#0;582;2021-06-25 20:25:40
9203;-212214144#1;339;212214144#2;339;2021-06-25 20:25:40
9204;681699526#0;632;87231622#0;635;2021-06-25 20:25:41
9205;514685521#0;258;985061726#0;258;2021-06-25 20:25:41
9206;-680243317;309;-8919350#1;307;2021-06-25 20:25:41
9207;885500679#0;278;86331269#0;279;2021-06-25 20:25:42
9208;713758728#3;353;-254756528;356;2021-06-25 20:25:42
9209;396952203#0;929;681494255#0;929;2021-06-25 20:25:42
9210;-133856226#3;582;162799061#2;584;2021-06-25 20:25:42
9211;681928619;286;-397145034#2;286;2021-06-25 20:25:43
9212;225840346;917;28576816;918;2021-06-25 20:25:43
9213;681928619;286;225853133#0;286;2021-06-25 20:25:43
9214;396952203#0;929;254297764#0;932;2021-06-25 20:25:43
9215;E32;655;-8919914#2;658;2021-06-25 20:25:43
9216;-202317711#2;774;680402692;777;2021-06-25 20:25:44
9217;E32;655;-417392949#1;652;2021-06-25 20:25:44
9218;-120256351#2;777;256400251#0;774;2021-06-25 20:25:44
9219;8939343#2;2;-417958443#0;3;2021-06-25 20:25:44
9220;396957211#0;929;513676819;932;2021-06-25 20:25:44
9221;E32;655;396947359#0;657;2021-06-25 20:25:44
9222;1084290107#0;853;-513928557;853;2021-06-25 20:25:44
9223;8939343#2;2;417958437;3;2021-06-25 20:25:45
9224;396957211#0;929;254297764#0;932;2021-06-25 20:25:45
9225;-721174652;752;513701212#0;749;2021-06-25 20:25:46
9226;254297755#0;842;-1086261934;842;2021-06-25 20:25:46
9227;228186482#0;950;224199018#6;948;2021-06-25 20:25:46
9228;28841120#0;752;772972816;751;2021-06-25 20:25:46
9229;1215827892;588;619378851#1;586;2021-06-25 20:25:46
9230;-225847529#1;836;-30030485#3;833;2021-06-25 20:25:47
9231;8920054#9;21;159156714#6;20;2021-06-25 20:25:47
9232;-254750818#0;223;28575530#3;225;2021-06-25 20:25:48
9233;1215827892;588;1030297702;591;2021-06-25 20:25:48
9234;-88572874#1;609;514681344#0;610;2021-06-25 20:25:48
9235;991915375;589;1127422513;590;2021-06-25 20:25:48
9236;24335485#0;352;-399142440#3;355;2021-06-25 20:25:48
9237;-682768769;492;30516559#0;490;2021-06-25 20:25:48
9238;396957211#0;929;-514606777#1;929;2021-06-25 20:25:48
9239;28952785#4;66;8915373#2;65;2021-06-25 20:25:48
9240;254305033#0;630;397097607;632;2021-06-25 20:25:49
9241;218146840;571;955907957;569;2021-06-25 20:25:49
9242;-224373753#1;775;425516617#3;772;2021-06-25 20:25:49
9243;-24335448#0;566;419657507#1;568;2021-06-25 20:25:50
9244;359898157#0;814;85562505#0;815;2021-06-25 20:25:50
9245;255351735;109;-678533539;109;2021-06-25 20:25:50
9246;397120485;51;E1;53;2021-06-25 20:25:50
9247;-8918149;109;162931670#0;109;2021-06-25 20:25:51
9248;-8918149;109;255351713#1;109;2021-06-25 20:25:51
9249;255351735;109;-437538522#12;112;2021-06-25 20:25:51
9250;-255178102#4;56;133748352#1;53;2021-06-25 20:25:51
9251;1215827892;588;24335441#0;591;2021-06-25 20:25:51
9252;E32;655;619568405#0;657;2021-06-25 20:25:52
9253;E32;655;143617587;657;2021-06-25 20:25:52
9254;-286434721#8;873;8919292;873;2021-06-25 20:25:52
9255;-8918149;109;-678903562;112;2021-06-25 20:25:52
9256;23925325;92;155373677#1;90;2021-06-25 20:25:52
9257;283529417#0;389;-255178095;386;2021-06-25 20:25:52
9258;396957211#0;929;32396142;929;2021-06-25 20:25:52
9259;8921221#0;819;28738271#2;817;2021-06-25 20:25:52
9260;33869215#0;431;255178054#0;432;2021-06-25 20:25:52
9261;-417385474;486;-224384055;483;2021-06-25 20:25:52
9262;8939343#2;2;-224373760#2;5;2021-06-25 20:25:52
9263;E32;655;46594526#0;654;2021-06-25 20:25:52
9264;-514452166;176;286668073#4;179;2021-06-25 20:25:52
9265;-713801529#1;366;-446598001#2;368;2021-06-25 20:25:52
9266;396959900;284;86331226;284;2021-06-25 20:25:52
9267;-680402703;323;585655708#0;325;2021-06-25 20:25:52
9268;-8916866#4;5;-286471135;6;2021-06-25 20:25:53
9269;403880757#0.19;286;225847523#0;286;2021-06-25 20:25:53
9270;396957211#0;929;215527389;927;2021-06-25 20:25:53
9271;-224373753#1;775;88597563#0;774;2021-06-25 20:25:53
9272;397145820#0;745;406944767#0;745;2021-06-25 20:25:54
9273;254758123;345;620169744#0;348;2021-06-25 20:25:54
9274;397270390#0;633;397270779#0;632;2021-06-25 20:25:54
9275;680783343#0;428;-28572434#1;431;2021-06-25 20:25:54
9276;E14;939;91181774#0;941;2021-06-25 20:25:54
9277;-682768769;492;437560093#0;489;2021-06-25 20:25:54
9278;E32;655;255330047#0;657;2021-06-25 20:25:55
9279;255351735;109;-1216148105#1;112;2021-06-25 20:25:55
9280;-994909756#1;244;930588346#5;244;2021-06-25 20:25:55
9281;396957211#0;929;32396142;929;2021-06-25 20:25:56
9282;1215827892;588;86289465#0;587;2021-06-25 20:25:56
9283;948053614;491;396979384;494;2021-06-25 20:25:56
9284;255351740;440;-682478115#0;443;2021-06-25 20:25:56
9285;E32;655;396985968#0;658;2021-06-25 20:25:56
9286;E32;655;-681882573#1;652;2021-06-25 20:25:56
9287;1215827892;588;802591082#2;588;2021-06-25 20:25:56
9288;255351735;109;1216148105#2;112;2021-06-25 20:25:56
9289;E32;655;508664746;652;2021-06-25 20:25:56
9290;396957211#0;929;396952203#0;927;2021-06-25 20:25:56
9291;620728084;929;620728098;929;2021-06-25 20:25:56
9292;676568211;367;1047613705#0;366;2021-06-25 20:25:57
9293;-682768769;492;133755896#0;491;2021-06-25 20:25:57
9294;-681183503;746;513701212#0;749;2021-06-25 20:25:57
9295;255178136#1;16;397105266;19;2021-06-25 20:25:57
9296;286668073#0;162;797673526#4;160;2021-06-25 20:25:57
9297;437559831#0;489;1105662567#0;490;2021-06-25 20:25:57
9298;885500679#0;278;396950821#0;280;2021-06-25 20:25:58
9299;396983464#0;490;27023069#0;491;2021-06-25 20:25:58
9300;-192552299#2;157;-192552507#2;157;2021-06-25 20:25:58
9301;256400244#0;942;364480068#0;942;2021-06-25 20:25:58
9302;-27041194#1;825;88142690#1;827;2021-06-25 20:25:58
9303;-224373753#1;775;-256400251#2;774;2021-06-25 20:25:58
9304;619979096#0;286;225853133#0;286;2021-06-25 20:25:58
9305;-417385474;486;30758376;487;2021-06-25 20:25:58
9306;-224373753#1;775;425516617#0;772;2021-06-25 20:25:59
9307;8916338#0;571;8915263;569;2021-06-25 20:25:59
9308;-255178102#2;58;255178102#3;56;2021-06-25 20:25:59
9309;E32;655;46594526#0;654;2021-06-25 20:25:59
9310;980893266;708;1071850540;705;2021-06-25 20:25:59
9311;E32;655;397250667#0;652;2021-06-25 20:25:59
9312;620728084;929;681496207#0;929;2021-06-25 20:26:00
9313;255351735;109;27028572#2;107;2021-06-25 20:26:00
9314;620728084;929;681499271#0;927;2021-06-25 20:26:00
9315;1021093206;743;397145820#0;745;2021-06-25 20:26:00
9316;620728084;929;396957209#0;929;2021-06-25 20:26:00
9317;620728084;929;396957209#0;929;2021-06-25 20:26:00
9318;255351735;109;1216148105#1;112;2021-06-25 20:26:01
9319;619568401;46;-254759947#1;48;2021-06-25 20:26:01
9320;620728084;929;30454437;928;2021-06-25 20:26:01
9321;E32;655;24335286#1;658;2021-06-25 20:26:01
9322;286674169;176;110330885#2;173;2021-06-25 20:26:01
9323;682004790#0;588;546029200#0;587;2021-06-25 20:26:01
9324;28575530#7;224;-945294694#1;223;2021-06-25 20:26:01
9325;-28575530#6;213;29480939#0;212;2021-06-25 20:26:01
9326;286345445#2;393;23879354#0;396;2021-06-25 20:26:01
9327;33869215#0;431;922496207#2;430;2021-06-25 20:26:01
9328;682004790#0;588;-24335439#1;591;2021-06-25 20:26:01
9329;-254297760;689;88559702#0;691;2021-06-25 20:26:02
9330;619979116;742;88597577#0;740;2021-06-25 20:26:02
9331;-162799061#1;264;-162799061#0;264;2021-06-25 20:26:02
9332;-619979101;684;99278916;687;2021-06-25 20:26:02
9333;680960333;586;38095719;587;2021-06-25 20:26:02
9334;-133856226#3;582;225806037;583;2021-06-25 20:26:02
9335;-86331264#1;254;8916281#9;251;2021-06-25 20:26:02
9336;-254297760;689;-286003784;687;2021-06-25 20:26:02
9337;680960333;586;38095719;587;2021-06-25 20:26:02
9338;-107288559;277;8918622#4;280;2021-06-25 20:26:02
9339;123867455;928;-514606777#1;929;2021-06-25 20:26:03
9340;620728084;929;254297764#0;932;2021-06-25 20:26:04
9341;620728084;929;619568413#0;929;2021-06-25 20:26:04
9342;E32;655;143617587;657;2021-06-25 20:26:04
9343;8917262;443;468458038;446;2021-06-25 20:26:04
9344;E14;940;91181774#0;941;2021-06-25 20:26:04
9345;84733260#0;681;1052659297;681;2021-06-25 20:26:04
9346;425516617#0;772;88597563#0;774;2021-06-25 20:26:04
9347;E32;655;8920391#0;657;2021-06-25 20:26:04
9348;-107288559;277;396950821#0;280;2021-06-25 20:26:04
9349;23959829#2;591;87235204#3;593;2021-06-25 20:26:06
9350;682004791#0;587;261517390;590;2021-06-25 20:26:06
9351;255351735;109;397157351#0;109;2021-06-25 20:26:06
9352;397120485;51;737661266;48;2021-06-25 20:26:06
9353;505747779;265;215848126#0;266;2021-06-25 20:26:06
9354;E32;655;397250667#0;652;2021-06-25 20:26:07
9355;1178379357#9;534;8918643;536;2021-06-25 20:26:07
9356;E32;655;143617587;657;2021-06-25 20:26:07
9357;-8918770#0;568;-8917177;566;2021-06-25 20:26:07
9358;225516703#1;336;-28841115#2;333;2021-06-25 20:26:07
9359;620728084;929;620728098;929;2021-06-25 20:26:08
9360;403877660#0;647;283530635#0;650;2021-06-25 20:26:08
9361;30454437;928;215527389;927;2021-06-25 20:26:08
9362;396950804;280;417699613#2;277;2021-06-25 20:26:08
9363;147496076#6;24;255178111#3;21;2021-06-25 20:26:08
9364;E32;655;396952209#2;655;2021-06-25 20:26:08
9365;419633759#0;568;27147677#1;565;2021-06-25 20:26:08
9366;-26929832#2;212;437751153;213;2021-06-25 20:26:08
9367;8920391#0;657;-987141689#2;657;2021-06-25 20:26:09
9368;620728084;929;396960684#0;929;2021-06-25 20:26:09
9369;30454437;928;215527389;927;2021-06-25 20:26:10
9370;204964658#0;587;680960333;586;2021-06-25 20:26:11
9371;397264559#0;522;183198770;519;2021-06-25 20:26:11
9372;680783343#0;428;679788132#1;429;2021-06-25 20:26:11
9373;204964658#0;587;417087653#0;588;2021-06-25 20:26:11
9374;26786644#0;655;46594526#0;654;2021-06-25 20:26:12
9375;26786644#0;655;508664746;652;2021-06-25 20:26:12
9376;-682768769;492;283526867#0;489;2021-06-25 20:26:12
9377;680402692;777;-397153598#1;779;2021-06-25 20:26:12
9378;26786644#0;655;123867419;652;2021-06-25 20:26:12
9379;255178136#1;2;-513694378;3;2021-06-25 20:26:12
9380;403877660#0;647;397115949#0;647;2021-06-25 20:26:13
9381;26786644#0;654;143617587;657;2021-06-25 20:26:13
9382;403877660#0;647;46594527#0;649;2021-06-25 20:26:13
9383;620728084;929;1030287469#0;930;2021-06-25 20:26:13
9384;26786644#0;654;-987141689#2;657;2021-06-25 20:26:13
9385;-224373753#1;775;397153595#0;773;2021-06-25 20:26:13
9386;-682768769;492;-27023069#2;491;2021-06-25 20:26:14
9387;681699526#0;632;397270773#0;633;2021-06-25 20:26:14
9388;91517994#2;295;396950802;297;2021-06-25 20:26:14
9389;419633759#3;568;-1124361415#1;569;2021-06-25 20:26:14
9390;148874364#0;381;85562528#0;380;2021-06-25 20:26:14
9391;26786644#0;654;8920391#0;657;2021-06-25 20:26:14
9392;254466687#1;728;111550910#0;727;2021-06-25 20:26:14
9393;254305033#4;630;493107462#0;629;2021-06-25 20:26:14
9394;-133748358;4;513694377;5;2021-06-25 20:26:14
9395;948053614;491;283523575#0;492;2021-06-25 20:26:15
9396;26786644#0;654;28518582#0;651;2021-06-25 20:26:17
9397;204964658#0;587;26297408#0;590;2021-06-25 20:26:18
9398;513694377;3;-254396720#0;6;2021-06-25 20:26:18
9399;255351735;109;-1216148096#0;111;2021-06-25 20:26:20
9400;26786644#0;654;123867419;652;2021-06-25 20:26:20
9401;26786644#0;654;-417392949#1;652;2021-06-25 20:26:20
9402;26786644#0;654;8918874;656;2021-06-25 20:26:20
9403;26786644#0;654;933703365;651;2021-06-25 20:26:20
9404;-255178116#5;50;254750503#0;48;2021-06-25 20:26:20
9405;396957209#0;929;215527389;927;2021-06-25 20:26:20
9406;-8917262;443;-8920450#1;443;2021-06-25 20:26:21
9407;255351735;109;8919454#0;106;2021-06-25 20:26:21
9408;505806740;211;286304619;211;2021-06-25 20:26:21
9409;26786644#0;924;396952205#0;927;2021-06-25 20:26:21
9410;419633759#3;568;-397131364#1;569;2021-06-25 20:26:21
9411;681971909#0;248;1082766087;247;2021-06-25 20:26:21
9412;681971909#0;248;-29480947#3;247;2021-06-25 20:26:21
9413;-27044189#0;74;28952785#0;77;2021-06-25 20:26:21
9414;397129776#0;570;28518589#0;570;2021-06-25 20:26:22
9415;255351733#1;115;8918170#1;114;2021-06-25 20:26:22
9416;678504819;541;224384013#0;543;2021-06-25 20:26:22
9417;1111713267#0;318;-718500668#1;321;2021-06-25 20:26:22
9418;254759931#0;538;8917309;535;2021-06-25 20:26:23
9419;678504819;541;715535741;539;2021-06-25 20:26:23
9420;8916207;27;133856350#3;24;2021-06-25 20:26:23
9421;678504819;541;224384013#0;543;2021-06-25 20:26:23
9422;397264557#0;521;-224384047;520;2021-06-25 20:26:23
9423;-280404910;567;254750815;570;2021-06-25 20:26:23
9424;403877660#0;647;397127923;645;2021-06-25 20:26:23
9425;396957209#0;929;396960684#0;929;2021-06-25 20:26:23
9426;-419633759#2;568;620728092#0;571;2021-06-25 20:26:23
9427;396957209#0;929;396957211#0;929;2021-06-25 20:26:23
9428;396957209#0;929;681499273#0;927;2021-06-25 20:26:23
9429;397264559#0;522;525559719;519;2021-06-25 20:26:24
9430;514685521#6;245;-29480947#2;247;2021-06-25 20:26:24
9431;26786644#0;924;682475682#0;924;2021-06-25 20:26:24
9432;28738271#1;818;417103313#0;815;2021-06-25 20:26:24
9433;419633758#0;568;955907957;569;2021-06-25 20:26:24
9434;430754969;192;514442925;191;2021-06-25 20:26:24
9435;-619378851#0;263;86331237;262;2021-06-25 20:26:24
9436;-224373753#1;775;120256351#0;776;2021-06-25 20:26:24
9437;-414156928#2;223;776651709;221;2021-06-25 20:26:24
9438;26786644#0;924;E32;927;2021-06-25 20:26:25
9439;26786644#0;924;742257633#1;921;2021-06-25 20:26:25
9440;225847502;847;-417284150#2;850;2021-06-25 20:26:25
9441;26786644#0;924;215527389;927;2021-06-25 20:26:25
9442;619568414;429;89812453#0;427;2021-06-25 20:26:25
9443;26786644#0;924;-682475680;924;2021-06-25 20:26:25
9444;26786644#0;924;-681499273#1;927;2021-06-25 20:26:25
9445;681971900;243;681971902#0;243;2021-06-25 20:26:26
9446;283526875#0;407;225516716#0;407;2021-06-25 20:26:26
9447;-148902186;359;406580281#0;362;2021-06-25 20:26:26
9448;254982294;529;437559564#0;531;2021-06-25 20:26:26
9449;683210168#4;521;255170250;519;2021-06-25 20:26:26
9450;-255351733#0;440;28572434#0;442;2021-06-25 20:26:26
9451;-686246699#1;334;686246698#0;334;2021-06-25 20:26:26
9452;396957209#0;929;254297759#0;932;2021-06-25 20:26:27
9453;681971900;243;397085177#0;243;2021-06-25 20:26:27
9454;396957209#0;929;619568413#0;929;2021-06-25 20:26:27
9455;-224200971#1;843;254297750#4;842;2021-06-25 20:26:27
9456;283530637#0;929;396957209#0;929;2021-06-25 20:26:27
9457;-155373677#5;102;225840355;99;2021-06-25 20:26:27
9458;-133748358;2;-469398534#0;5;2021-06-25 20:26:28
9459;681660474#0;46;-37555378#1;46;2021-06-25 20:26:28
9460;247329513;73;-8916205#0;70;2021-06-25 20:26:28
9461;26786644#0;924;255351742#2;927;2021-06-25 20:26:28
9462;-286493661#3;905;255178089#1;904;2021-06-25 20:26:28
9463;8918969#0;535;32930401;536;2021-06-25 20:26:28
9464;679788132#1;429;-676391935;429;2021-06-25 20:26:28
9465;30454437;928;283530637#2;929;2021-06-25 20:26:28
9466;283530637#0;929;396957213#0;929;2021-06-25 20:26:28
9467;26786644#0;924;37177789#0;924;2021-06-25 20:26:28
9468;1215827892;588;224373752#0;591;2021-06-25 20:26:28
9469;E14;940;224384019#0;939;2021-06-25 20:26:28
9470;283530637#0;929;620728080#0;927;2021-06-25 20:26:28
9471;26786644#0;924;1120887426;925;2021-06-25 20:26:28
9472;-224373753#1;775;-111560682#1;775;2021-06-25 20:26:28
9473;283530637#0;929;-1076777215#2;927;2021-06-25 20:26:29
9474;26786644#0;924;415785129;923;2021-06-25 20:26:29
9475;225516710;347;-619535759;347;2021-06-25 20:26:29
9476;143666212#0;853;30831816;853;2021-06-25 20:26:29
9477;-514488598;236;-417979722;237;2021-06-25 20:26:29
9478;-224373753#1;776;27571801#0;777;2021-06-25 20:26:30
9479;513676825;940;364480068#0;942;2021-06-25 20:26:30
9480;-88572941#3;669;1120557723#0;669;2021-06-25 20:26:31
9481;254982297#2;124;311430145#2;122;2021-06-25 20:26:31
9482;-682768769;492;396979382#0;494;2021-06-25 20:26:31
9483;-680402685#1;776;256400251#0;774;2021-06-25 20:26:31
9484;397151342#0;296;86303758#0;299;2021-06-25 20:26:31
9485;26786644#0;924;620728080#0;927;2021-06-25 20:26:31
9486;8916867;803;91182060;801;2021-06-25 20:26:31
9487;-8918969#0;535;-217323244;534;2021-06-25 20:26:31
9488;23959829#2;591;-24335439#1;591;2021-06-25 20:26:31
9489;28952785#7;66;-1208130546#2;69;2021-06-25 20:26:31
9490;26786644#0;924;215527389;927;2021-06-25 20:26:31
9491;681971902#0;243;681971904;242;2021-06-25 20:26:31
9492;254750814#1;205;217622185#0;207;2021-06-25 20:26:32
