timestamp;vehicle_id;longitude;latitude;heading;avg_speed
2021-01-01T00:01:02.000;2025;-122,384689;37,752312;0;0
2021-01-01T00:01:03.000;2061;-122,446831;37,721924;180;0
2021-01-01T00:01:03.000;8952;-122,411438;37,807652;0;0
2021-01-01T00:01:04.000;7257;-122,409576;37,763699;0;0
2021-01-01T00:01:04.000;7201;-122,408691;37,763912;165;0
2021-01-01T00:01:04.000;8705;-122,395607;37,781143;315;14
2021-01-01T00:01:05.000;1442;-122,384384;37,752373;0;0
2021-01-01T00:01:05.000;5854;-122,439491;37,78373;345;0
2021-01-01T00:01:05.000;1450;-122,384407;37,752216;0;0
2021-01-01T00:01:05.000;7217;-122,417206;37,7742;30;0
2021-01-01T00:01:06.000;7261;-122,409348;37,763672;345;0
2021-01-01T00:01:06.000;5860;-122,4468;37,784172;0;0
2021-01-01T00:01:06.000;1473;-122,384247;37,752472;0;0
2021-01-01T00:01:06.000;1421;-122,44545;37,722416;0;0
2021-01-01T00:01:07.000;5820;-122,446747;37,784222;345;0
2021-01-01T00:01:07.000;5743;-122,40979;37,763504;0;0
